CMPD_CHEMBLID	MOLWEIGHT	ALOGP	PSA	CANONICAL_SMILES	STANDARD_TYPE	STANDARD_VALUE	STANDARD_UNITS
CHEMBL3955841	556.51	6.45	114.75	OC(=Nc1cnc(Oc2ccc(cc2)c3cnc4ccccn34)nc1)Nc5cc(ccc5n6cccn6)C(F)(F)F	IC50	1	nM
CHEMBL3950525	612.57	7.12	131.94	CCOc1ccc2ncc(c3ccc(Oc4ncc(cn4)N=C(O)Nc5cc(ccc5c6cccnc6)C(F)(F)F)cc3)n2n1	IC50	1	nM
CHEMBL3952568	614.59	6.12	130.88	CN(C)c1ccn2ncc(c3ccc(Oc4ncc(cn4)N=C(O)Nc5cc(ccc5c6ccnn6C)C(F)(F)F)cc3)c2n1	IC50	1	nM
CHEMBL3676042	417.42	1.43	102.99	OCC(CO)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	1.5	nM
CHEMBL3675915	365.41	3.1	62.53	Fc1cccc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	1.65	nM
CHEMBL3977511	434.45	4.69	78.91	Cc1cccnc1C(=Nc2cnn3ccc(nc23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	1.7	nM
CHEMBL3947950	449.47	4.03	88.31	CC1(C)C[C@@H](N(C1)c2ccn3ncc(NC(=O)c4cnccn4)c3n2)c5cc(F)ccc5F	IC50	2	nM
CHEMBL3671131	434.45	4.3	75.42	Cc1cccnc1NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	2.3	nM
CHEMBL3675932	429.45	0.79	123.22	OCC(O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4CO	IC50	2.4	nM
CHEMBL1983268	560.65	5.03	85.52	CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2	IC50	3	nM
CHEMBL2151321	381.42	3.64	93.54	CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc23	IC50	3	nM
CHEMBL2010872	477.57	4.73	89.66	CC(C)Cn1c2ccc(Nc3ncccn3)cc2c4c5CNC(=O)c5c6c(CCc7nn(C)cc67)c14	IC50	3	nM
CHEMBL3906935	533.93	5.79	121.08	Cc1n[nH]cc1N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	3.174	nM
CHEMBL3671423	516.48	2.88	142.84	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C(F)(F)F)c2)c4cnc(N)nc14	IC50	3.22	nM
CHEMBL3675933	492.55	2.41	108.7	CC(C)(CNS(=O)(=O)C)NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F	IC50	3.93	nM
CHEMBL370493	455.51	4.09	99.51	CC1(C)O[C@H](C[C@@]1(O)CO)n2c3ccccc3c4c5C(=O)NCc5c6c7ccccc7[nH]c6c24	IC50	4	nM
CHEMBL3975345	641.55	5.86	155.92	CN(C)S(=O)(=O)c1ccc(cc1NC(=Nc2cnc(Oc3ccc(cc3)c4cc(cnc4N)C(F)(F)F)nc2)O)C(F)(F)F	IC50	4	nM
CHEMBL3671415	461.5	3.76	99	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(F)cc3)c2)c4cncnc14	IC50	4.08	nM
CHEMBL3930367	556.38	4.7	121.86	OC(=NCC1(O)COC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	4.22	nM
CHEMBL3671318	506.56	3.76	97.12	CC(Cc1cc(F)ccc1F)NC2=C(C(=O)NC=C2)c3nc4cc5CN(CCN(C)C)C(=O)c5cc4[nH]3	IC50	4.334	nM
CHEMBL3676094	410.45	2.05	84.53	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NCC5CC5)c4n3)C1=O	IC50	4.5	nM
CHEMBL3967906	556.99	5.89	114.52	COc1cc(CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5)ccn1	IC50	4.56	nM
CHEMBL3984178	550.38	6.3	121.08	Cc1n[nH]cc1N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	4.75	nM
CHEMBL3659496	364.39	3.12	97.2	C[C@H](Nc1ncc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ccc(F)cn5	IC50	5	nM
CHEMBL3951249	451.4	5.28	66.02	OC(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)C5(CC5)C(F)(F)F	IC50	5.2	nM
CHEMBL3977894	528.37	5.32	112.63	C[C@H](O)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	5.78	nM
CHEMBL175321	263.3	3.2	49.33	Oc1ccc2\C(=C\3/C(=O)Nc4ccccc34)\CCc2c1	IC50	6	nM
CHEMBL3671461	457.47	2.86	128.68	Nc1ncc2c(cn(c2n1)C34CC(C3)C4)C(=O)c5cncc(NC(=O)Cc6ccc(F)cn6)c5	IC50	6.07	nM
CHEMBL3890285	556.38	4.7	121.86	O[C@H]1COC[C@@H]1N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	6.16	nM
CHEMBL3935446	522.39	5.32	112.63	OCC1(CC1)N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	6.49	nM
CHEMBL3639748	411.46	4.02	62.53	CC1(C)CC[C@@H](N1c2ccn3ncc(C(=O)NC4CC4)c3n2)c5cc(F)ccc5F	IC50	6.6	nM
CHEMBL3673440	542.58	5.57	101.49	COc1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)c5ccc(nc5)P(=O)(C)C)cc2OC)cc1	IC50	7	nM
CHEMBL3678299	508.5	5.44	79.88	COc1cc(ccc1OCc2ccc(nc2)C(F)(F)F)C(C)n3cnc4cc(cnc34)c5cnn(C)c5	IC50	7	nM
CHEMBL1794057	292.3	2.26	89.78	O=C1Nc2ccc(N\C=C\3/C(=O)Nc4ccccc34)cc2N1	IC50	7	nM
CHEMBL3952980	540.41	4.94	121.86	COCc1cccc(n1)c2cc(C(=O)Nc3cc(nn3c4ccccc4)C(=NCCO)O)c(Cl)cc2Cl	IC50	7.195	nM
CHEMBL3937136	481.92	4.41	113.49	CC(C)(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(Cl)cn3)c4cncc(F)c14	IC50	7.85	nM
CHEMBL3676017	430.44	0.7	125.11	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC[C@H](O)CO)c4n3	IC50	8	nM
CHEMBL3671468	516.58	2.73	149.93	CS(=O)(=O)c1cccc(CC(=O)Nc2cncc(c2)C(=O)c3cn(c4nc(N)ncc34)C56CC(C5)C6)c1	IC50	8.11	nM
CHEMBL3977762	555.63	5.23	98.8	CC(C)(C)OC(=O)N1CCN(CC1(C)C)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	8.3	nM
CHEMBL3894154	544.4	5.79	118.18	OC(=NCc1ccncn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	9.1	nM
CHEMBL2152285	441.52	4.67	113.76	Nc1cc(NS(=O)(=O)c2ccccc2)cc(c1)c3cnc4[nH]cc(c5ccncc5)c4c3	IC50	9.4	nM
CHEMBL3671431	551.63	1.94	173.4	CN(c1ccc(CC(=O)Nc2cncc(c2)C(=O)c3cn(c4nc(N)ncc34)C(C)(C)CO)cc1)S(=O)(=O)C	IC50	9.47	nM
CHEMBL3671403	485.43	2.39	127.82	OCC1(CC1)n2cc(C(=O)c3cncc(NC(=O)Cn4ccc(n4)C(F)(F)F)c3)c5cncnc25	IC50	9.48	nM
CHEMBL3889654	428.44	2.95	86	O[C@H]1CCN(C1)C(=O)Nc2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	9.7	nM
CHEMBL3942700	452.44	5.15	78.05	OC(=Nc1cnc2ccc(nn12)N3CCC[C@H]3c4cc(F)ccc4F)Nc5ccc(F)cc5	IC50	10	nM
CHEMBL3927736	545.94	5.41	118.18	OC(=NCc1ccncn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	10.2	nM
CHEMBL3962949	555.4	5.91	124.99	CN=C(O)CCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	10.3	nM
CHEMBL3675909	399.4	2.17	73.97	OC1CN(C1)C(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	10.6	nM
CHEMBL3915995	523.93	4.95	112.63	O[C@@H]1C[C@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	11.3	nM
CHEMBL3671401	462.9	2.77	122.89	OCC1(CC1)n2cc(C(=O)c3cncc(NC(=O)Cc4ccc(Cl)cn4)c3)c5cncnc25	IC50	11.4	nM
CHEMBL3939943	523.93	4.95	112.63	OCC1(CC1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	11.7	nM
CHEMBL3666261	522.59	1.95	170.16	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(c3)S(=O)(=O)C)c2)c4cnc(N)nc14	IC50	11.8	nM
CHEMBL3977444	541.97	5.46	131.31	Nc1cnccc1CN=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	11.8	nM
CHEMBL3930943	527.95	5.27	118.18	OC(=NCc1cnccn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	11.9	nM
CHEMBL3659495	365.38	2.52	110.09	C[C@H](Nc1ncc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ncc(F)cn5	IC50	12	nM
CHEMBL3904564	385.42	4.59	66.02	CC(C)C(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)O	IC50	12.1	nM
CHEMBL3676048	443.5	3.49	82.76	CC(C)(C)[C@@H](CO)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	12.3	nM
CHEMBL3676089	398.44	2.05	84.53	CC(C)NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3C4=CC(=CN(C)C4=O)F	IC50	12.3	nM
CHEMBL3924680	401.42	3.71	86.25	CC(C)(O)C(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)O	IC50	12.4	nM
CHEMBL3960940	539.93	4.18	121.86	OC(=NCC1(O)COC1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	12.6	nM
CHEMBL3676067	438.51	2.81	95.65	CCc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=O)N[C@H]5CC[C@H](O)C5)c4n3	IC50	12.7	nM
CHEMBL3947102	516.92	5.47	118.43	OC(=NCc1oncc1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	12.8	nM
CHEMBL3898168	496.49	5.24	100.6	CC(C)(CO)n1cc(C(=O)c2cc(ccn2)N=C(O)Cc3ccc(cc3)C(F)(F)F)c4cnccc14	IC50	12.8	nM
CHEMBL3945338	492.48	4.23	89.49	O[C@H]1CCCN(C1)C(=Nc2cnn3ccc(nc23)N4CCC[C@H]4c5cc(F)ccc5C(F)(F)F)O	IC50	14	nM
CHEMBL3930930	523.93	4.95	112.63	O[C@@H]1C[C@@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	14.2	nM
CHEMBL3894292	565.4	5.3	133.97	OC(=NCCc1nc[nH]n1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	14.9	nM
CHEMBL3962341	432.91	5.73	80.37	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccc(Cl)cc3)c4cnccc14	IC50	15.2	nM
CHEMBL3676061	410.45	2.17	95.65	Cc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=O)NC5(CO)CC5)c4n3	IC50	15.6	nM
CHEMBL3894656	443.51	5.25	106.4	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3nc(oc3C)C4CC4)c5cnccc15	IC50	15.8	nM
CHEMBL210340	398.94	4.14	97.11	CNC(=O)Nc1snc(SC(C(C)C)c2ccc(Cl)cc2)c1C(=O)N	IC50	16	nM
CHEMBL3639749	431.44	1.82	102.99	C[C@@H](O)[C@H](CO)NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F	IC50	16.3	nM
CHEMBL3959474	428.44	3.23	78.49	COC1CN(C1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	16.4	nM
CHEMBL3675935	417.44	3.98	62.53	CC(C)(C)NC(=O)c1cnn2ccc(nc12)N3CC(F)(F)C[C@@H]3c4cccc(F)c4	IC50	16.95	nM
CHEMBL211168	362.48	3.29	111.1	NC(=O)Nc1snc(SC2CCCCc3ccccc23)c1C(=O)N	IC50	17	nM
CHEMBL3676075	415.43	1.04	126.21	NC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)cc(OCC(O)CO)c4	IC50	17.1	nM
CHEMBL3933386	568.44	6.24	112.63	O[C@@H]1CC[C@H](CC1)N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	17.4	nM
CHEMBL3940135	551.37	6.13	118.43	OC(=NCc1ocnc1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	17.9	nM
CHEMBL3927845	516.92	5.47	118.43	OC(=NCc1cocn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	18.2	nM
CHEMBL3968894	565.4	5.27	147.83	OC(=NCC1=CC(=N)NN1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	18.8	nM
CHEMBL3959453	463.9	5.3	92.4	CCN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	19.1	nM
CHEMBL3901949	526.96	5.88	105.29	OC(=NCc1ccccn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	19.4	nM
CHEMBL3906463	502.9	4.73	133.97	OC(=Nc1nc[nH]n1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	19.4	nM
CHEMBL3666286	532.6	4.38	132.86	CC(C)n1cc(C(=O)c2cncc(NC(=O)[C@@H](N)Cc3ccc(cc3)C(=O)c4ccccc4)c2)c5cncnc15	IC50	19.5	nM
CHEMBL3671439	528.49	3.45	145.25	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(OC(F)(F)F)cc3)c2)c4cnc(N)nc14	IC50	20.8	nM
CHEMBL3675959	427.41	2.7	99.83	OC(=O)C1(CC1)NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cc(F)ccc5F	IC50	21.05	nM
CHEMBL3661484	440.46	3.96	115.8	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc4ocnc4c3)c2)c5cncnc15	IC50	21.7	nM
CHEMBL3666421	440.46	4.34	115.8	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cc4c(C)coc4cn3)c2)c5cncnc15	IC50	22.5	nM
CHEMBL3661628	503.44	1.61	148.05	CC(CO)(CO)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C(F)(F)F)c2)c4cncnc14	IC50	22.6	nM
CHEMBL3969736	509.4	5.15	118.42	C[C@H](CN)N=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	22.9	nM
CHEMBL3675945	487.56	1.76	112.8	CS(=O)(=O)N1CCC(CC1)NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cncc(F)c5	IC50	23.95	nM
CHEMBL3927534	529.96	5.96	121.08	Cc1n[nH]c(C)c1N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	25.25	nM
CHEMBL3948735	541.94	4.43	121.86	OCCOCCN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	25.6	nM
CHEMBL3980891	482.46	5.97	89.6	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccccc3OC(F)(F)F)c4cnccc14	IC50	26.1	nM
CHEMBL3922653	469.55	5.82	106.4	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3nc(oc3C4CC4)C5CC5)c6cnccc16	IC50	26.1	nM
CHEMBL3926018	441.44	3.17	101.85	OC(=Nc1cnc2ccc(nn12)N3CCC[C@H]3c4cc(F)ccc4F)N5CCN=C(O)C5	IC50	26.2	nM
CHEMBL3968728	521.94	4.05	121.86	OC(=NCC1(O)COC1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	27.2	nM
CHEMBL3899663	466.9	4.84	100.6	CC(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3ccc(Cl)cc3)c4cncc(F)c14	IC50	27.8	nM
CHEMBL3942008	540.93	4.73	104.43	OC(=NC1CNCC1F)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	28.9	nM
CHEMBL254269	492.47	4.8	70.15	CNCCN(C)C(=O)c1cc(Sc2cnc(Nc3cccc(Br)n3)s2)ccc1C	IC50	31	nM
CHEMBL3671409	455.48	2.67	138.68	C[C@@H](CO)n1cc(C(=O)c2cncc(NC(=O)Cc3nc4ccccc4[nH]3)c2)c5cncnc15	IC50	31.3	nM
CHEMBL3671455	449.9	3.77	109.74	CC(C)n1cc(C(=O)C2=CNC(=O)C(=C2)NC(=O)Cc3ccc(Cl)cc3)c4cncnc14	IC50	31.3	nM
CHEMBL3947689	556.38	4.7	121.86	O[C@@H]1COC[C@H]1N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	31.8	nM
CHEMBL3673475	499.58	4.4	115.13	CCC(Oc1ccc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)cc1OC)c5ccc(OC)nc5	IC50	32	nM
CHEMBL3675996	412.47	2.35	95.65	CC(C)[C@H](CO)NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4	IC50	33.2	nM
CHEMBL3946514	500.48	5.06	107.42	COc1ncc(cc1N=C(O)Cn2nc(cc2C)C(F)(F)F)C(=O)c3cn(C(C)C)c4ccncc34	IC50	33.8	nM
CHEMBL3949666	515.94	5.21	121.08	OC(=NCc1cnc[nH]1)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	34.3	nM
CHEMBL3984026	530.95	4.58	123.11	OC(=NCCn1ccnn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	36.3	nM
CHEMBL3929284	498.35	5.96	92.4	CCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	37	nM
CHEMBL3675985	398.44	2.11	95.65	CC(C)(O)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4	IC50	37.8	nM
CHEMBL3676078	452.41	2.65	95.65	CC(NC(=O)c1cnn2ccc(nc12)N3C(CO)CCC3c4cncc(F)c4)C(F)(F)F	IC50	38	nM
CHEMBL3666401	425.45	3.77	118.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccc4cc[nH]c4n3)c2)c5cncnc15	IC50	40.2	nM
CHEMBL3898877	541.6	4.84	98.8	C[C@H]1CN(CCN1C(=O)OC(C)(C)C)C(=Nc2cnc3ccc(nn23)N4CCC[C@@H]4c5cc(F)ccc5F)O	IC50	40.6	nM
CHEMBL3983857	540.38	5.46	112.63	OC(=NCC1(O)CC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	41.7	nM
CHEMBL3969491	523.93	4.95	112.63	OC(=NCC1(O)CC1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	42.2	nM
CHEMBL2152264	286.34	3.87	67.59	Nc1cccc(c1)c2cnc3[nH]cc(c4ccncc4)c3c2	IC50	42.7	nM
CHEMBL3923135	550.95	5.54	124.99	OC(=NCC1CCC(=N1)O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	44	nM
CHEMBL3675947	410.45	2.51	84.65	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCOCC5)c4n3	IC50	44.35	nM
CHEMBL3675947	410.45	2.51	84.65	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCOCC5)c4n3	IC50	44.35	nM
CHEMBL3661505	438.49	4.23	94.7	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc4ccccc34)c2)c5cncnc15	IC50	46.2	nM
CHEMBL3908545	441.49	3.19	81.29	C[C@H]1CN(CCN1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	47.9	nM
CHEMBL3673484	469.51	3.51	123.09	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5cncnc5)cc2OC)cn1	IC50	51	nM
CHEMBL3666399	430.47	3.76	115.8	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3noc4CCCCc34)c2)c5cncnc15	IC50	52	nM
CHEMBL3666258	514.51	4.2	133.61	CC(C)n1cc(CC(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4nc(N)ncc34)c(n1)C(F)(F)F	IC50	52.6	nM
CHEMBL3661514	471.55	4.2	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)c4cccs4)c2)c5cncnc15	IC50	53	nM
CHEMBL564829	460.59	2.57	91.21	CNC(=O)c1nn(C)c2c3nc(Nc4ccc(cc4)N5CCN(C)CC5)ncc3CC(C)(C)c12	IC50	53	nM
CHEMBL3956273	441.49	3.14	72.5	CN1CCN(CC1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	53.2	nM
CHEMBL3666306	461.91	3.64	99	CC1(COC1)n2cc(C(=O)c3cncc(NC(=O)Cc4ccc(Cl)cc4)c3)c5cncnc25	IC50	53.9	nM
CHEMBL3933141	554.96	4.63	106.14	N[C@@H]1CN(CC[C@H]1F)C(=O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	54.7	nM
CHEMBL3931608	526.36	4.45	100.35	OC1CN(C1)C(=O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	55.5	nM
CHEMBL3666341	491.46	3.57	132.85	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3nc4nc(C)cc(C(F)F)n4n3)c2)c5cncnc15	IC50	56.3	nM
CHEMBL3961141	431.5	4.25	111.08	CC(C)c1cn(CC(=Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ccncc34)O)nn1	IC50	59.5	nM
CHEMBL3675944	393.43	2.64	99.21	CC(C)(NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4)C#N	IC50	60.3	nM
CHEMBL369490	393.24	5.13	51.22	Brc1cnc2NC(=O)\C(=C/c3cccc(Oc4ccccc4)c3)\c2c1	IC50	61	nM
CHEMBL3954038	398.47	5.07	80.37	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccccc3)c4cnccc14	IC50	64	nM
CHEMBL3958196	479.9	4.28	112.63	OCCN=C(O)c1cc(NC(=O)c2cc(ccc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	67.39	nM
CHEMBL3666392	416.44	3.29	111.89	COc1ccnc(c1)C(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ncncc34	IC50	70.4	nM
CHEMBL3922808	527.39	5.28	118.42	C[C@H](CN)N=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	77.3	nM
CHEMBL3964908	519.96	5.05	112.63	OC[C@@H]1C[C@@H](C1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	82.6	nM
CHEMBL3676056	384.42	1.64	95.65	Cc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NCCO)c4n3	IC50	83	nM
CHEMBL3596873	507.57	5.27	136.31	CC(C)(C)c1onc(NC(=O)Nc2cccc(Oc3cncc(n3)c4ccc(cc4)S(=O)(=O)C)c2)c1	IC50	92	nM
CHEMBL3967079	516.92	5.47	118.43	OC(=NCc1occn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	92.5	nM
CHEMBL3671399	463.93	4.01	110	CC(C)n1cc(C(=O)c2cncc(NC(=O)C(CO)c3ccc(Cl)cc3)c2)c4cncnc14	IC50	92.7	nM
CHEMBL3940990	449.9	4.09	113.49	CC(CO)n1cc(C(=O)c2cc(ccn2)N=C(O)Cc3ccc(Cl)cn3)c4cnccc14	IC50	93.2	nM
CHEMBL3661622	496.53	2.49	143.12	CC(CO)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc4cccnc4c3)c2)c5cncnc15	IC50	96.5	nM
CHEMBL3676085	466.44	3.04	95.65	CC(NC(=O)c1cnn2ccc(nc12)N3C(CCC3(C)CO)c4cncc(F)c4)C(F)(F)F	IC50	109.9	nM
CHEMBL211858	362.48	3.16	97.11	CNC(=O)Nc1snc(SC2CCCc3ccccc23)c1C(=O)N	IC50	111	nM
CHEMBL3671474	489.54	2.34	158.14	CCOc1ccc(CC(=O)Nc2cncc(c2)C(=O)c3cn(c4nc(N)ncc34)C(C)(C)CO)nc1	IC50	112	nM
CHEMBL3985524	519.96	5.32	101.63	CC1(CN=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5)COC1	IC50	114.7	nM
CHEMBL3298535	390.32	4.19	84.48	OC(=O)c1cc2cc(ccc2n1CCOc3ccc(OC(F)(F)F)cc3)C#N	IC50	118	nM
CHEMBL505965	415.3	4.2	87.75	COc1ccccc1CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2	IC50	120	nM
